application_id,submission_date,decision_date,visa_type,applicant_country,processing_office,status,processing_days,submission_month,submission_quarter,is_peak_season,country_avg_days,office_avg_days,status_binary
899,2024-01-26,2024-03-06,Student,Brazil,Tokyo,Certified,40,1,1,0,40.990338164251206,41.72289156626506,1.0
900,2024-08-12,2024-10-09,Work,Nepal,SaoPaulo,Denied,58,8,3,1,41.83756345177665,41.93832599118943,0.0
901,2024-01-02,2024-01-31,Work,Japan,Berlin,Certified,29,1,1,0,43.073170731707314,42.0548523206751,1.0
902,2024-01-16,2024-02-19,Student,India,SaoPaulo,Certified,34,1,1,0,41.64736842105263,41.93832599118943,1.0
903,2024-03-20,2024-05-11,Business,Japan,SaoPaulo,Denied,52,3,1,0,43.073170731707314,41.93832599118943,0.0
904,2024-11-18,2024-12-28,Tourist,Nepal,SaoPaulo,Certified,40,11,4,0,41.83756345177665,41.93832599118943,1.0
905,2024-06-16,2024-08-07,Tourist,India,Berlin,Denied,52,6,2,1,41.64736842105263,42.0548523206751,0.0
906,2024-09-15,2024-11-02,Tourist,Nigeria,Mumbai,Denied,48,9,3,1,41.93877551020408,41.49626865671642,0.0
907,2024-05-30,2024-07-04,Business,Germany,SaoPaulo,Certified,35,5,2,0,41.94634146341463,41.93832599118943,1.0
908,2024-03-04,2024-04-10,Student,India,Tokyo,Certified,37,3,1,0,41.64736842105263,41.72289156626506,1.0
909,2024-05-15,2024-06-10,Student,India,SaoPaulo,Certified,26,5,2,0,41.64736842105263,41.93832599118943,1.0
910,2024-02-03,2024-03-20,Work,India,Berlin,Denied,46,2,1,0,41.64736842105263,42.0548523206751,0.0
911,2024-10-08,2024-11-03,Student,Brazil,SaoPaulo,Certified,26,10,4,0,40.990338164251206,41.93832599118943,1.0
912,2024-03-07,2024-04-17,Work,India,Tokyo,Certified,41,3,1,0,41.64736842105263,41.72289156626506,1.0
913,2024-05-17,2024-06-23,Tourist,Germany,Tokyo,Certified,37,5,2,0,41.94634146341463,41.72289156626506,1.0
914,2024-12-23,2025-02-07,Tourist,India,Delhi,Denied,46,12,4,1,41.64736842105263,42.42922374429224,0.0
915,2024-08-04,2024-09-23,Business,Germany,Berlin,Denied,50,8,3,1,41.94634146341463,42.0548523206751,0.0
916,2024-06-16,2024-07-26,Student,Japan,Tokyo,Certified,40,6,2,1,43.073170731707314,41.72289156626506,1.0
917,2024-07-17,2024-08-28,Tourist,Germany,Tokyo,Certified,42,7,3,1,41.94634146341463,41.72289156626506,1.0
918,2024-10-13,2024-11-19,Student,Japan,SaoPaulo,Certified,37,10,4,0,43.073170731707314,41.93832599118943,1.0
919,2024-04-02,2024-04-27,Student,Japan,Mumbai,Certified,25,4,2,0,43.073170731707314,41.49626865671642,1.0
920,2024-08-20,2024-09-30,Student,India,Mumbai,Certified,41,8,3,1,41.64736842105263,41.49626865671642,1.0
921,2024-11-14,2024-12-16,Student,Brazil,SaoPaulo,Certified,32,11,4,0,40.990338164251206,41.93832599118943,1.0
922,2024-07-27,2024-09-20,Work,Germany,SaoPaulo,Denied,55,7,3,1,41.94634146341463,41.93832599118943,0.0
923,2024-06-11,2024-07-19,Tourist,Brazil,Delhi,Certified,38,6,2,1,40.990338164251206,42.42922374429224,1.0
924,2024-02-22,2024-03-29,Student,Germany,Mumbai,Certified,36,2,1,0,41.94634146341463,41.49626865671642,1.0
925,2024-03-31,2024-05-07,Student,Germany,SaoPaulo,Certified,37,3,1,0,41.94634146341463,41.93832599118943,1.0
926,2024-12-11,2025-02-05,Work,Japan,Delhi,Denied,56,12,4,1,43.073170731707314,42.42922374429224,0.0
927,2024-07-16,2024-09-02,Business,Nepal,Tokyo,Denied,48,7,3,1,41.83756345177665,41.72289156626506,0.0
928,2024-04-19,2024-05-19,Business,Brazil,Delhi,Certified,30,4,2,0,40.990338164251206,42.42922374429224,1.0
929,2024-06-01,2024-07-25,Student,India,Delhi,Denied,54,6,2,1,41.64736842105263,42.42922374429224,0.0
930,2024-07-29,2024-08-29,Work,Nepal,Tokyo,Certified,31,7,3,1,41.83756345177665,41.72289156626506,1.0
931,2024-07-15,2024-08-30,Tourist,Nepal,Tokyo,Denied,46,7,3,1,41.83756345177665,41.72289156626506,0.0
932,2024-09-12,2024-11-06,Work,Brazil,Berlin,Denied,55,9,3,1,40.990338164251206,42.0548523206751,0.0
933,2024-04-03,2024-05-08,Tourist,Brazil,SaoPaulo,Certified,35,4,2,0,40.990338164251206,41.93832599118943,1.0
934,2024-08-24,2024-10-04,Tourist,Japan,Mumbai,Certified,41,8,3,1,43.073170731707314,41.49626865671642,1.0
935,2024-06-10,2024-08-05,Work,Germany,Berlin,Denied,56,6,2,1,41.94634146341463,42.0548523206751,0.0
936,2024-12-09,2025-01-25,Tourist,Germany,Tokyo,Denied,47,12,4,1,41.94634146341463,41.72289156626506,0.0
937,2024-02-27,2024-03-19,Student,India,Tokyo,Certified,21,2,1,0,41.64736842105263,41.72289156626506,1.0
938,2024-02-24,2024-03-24,Tourist,Brazil,Mumbai,Certified,29,2,1,0,40.990338164251206,41.49626865671642,1.0
939,2024-06-17,2024-07-30,Work,Germany,Tokyo,Certified,43,6,2,1,41.94634146341463,41.72289156626506,1.0
940,2024-07-04,2024-08-12,Business,Nepal,Berlin,Certified,39,7,3,1,41.83756345177665,42.0548523206751,1.0
941,2024-09-09,2024-11-10,Work,Brazil,Berlin,Denied,62,9,3,1,40.990338164251206,42.0548523206751,0.0
942,2024-05-27,2024-07-05,Business,Germany,SaoPaulo,Certified,39,5,2,0,41.94634146341463,41.93832599118943,1.0
943,2024-11-29,2025-01-01,Student,Germany,Mumbai,Certified,33,11,4,0,41.94634146341463,41.49626865671642,1.0
944,2024-06-22,2024-08-06,Tourist,Japan,Tokyo,Denied,45,6,2,1,43.073170731707314,41.72289156626506,0.0
945,2024-02-17,2024-03-13,Tourist,Brazil,SaoPaulo,Certified,25,2,1,0,40.990338164251206,41.93832599118943,1.0
946,2024-02-13,2024-03-20,Tourist,Brazil,Tokyo,Certified,36,2,1,0,40.990338164251206,41.72289156626506,1.0
947,2024-12-21,2025-02-07,Tourist,Brazil,SaoPaulo,Denied,48,12,4,1,40.990338164251206,41.93832599118943,0.0
948,2024-02-18,2024-03-17,Student,Germany,Berlin,Certified,28,2,1,0,41.94634146341463,42.0548523206751,1.0
949,2024-12-11,2025-01-28,Tourist,Brazil,Mumbai,Denied,48,12,4,1,40.990338164251206,41.49626865671642,0.0
950,2024-04-11,2024-05-23,Work,Brazil,SaoPaulo,Certified,42,4,2,0,40.990338164251206,41.93832599118943,1.0
951,2024-02-04,2024-03-10,Tourist,Nepal,Tokyo,Certified,35,2,1,0,41.83756345177665,41.72289156626506,1.0
952,2024-04-21,2024-05-09,Work,Brazil,Mumbai,Certified,18,4,2,0,40.990338164251206,41.49626865671642,1.0
953,2024-08-12,2024-10-02,Student,Nepal,Mumbai,Denied,51,8,3,1,41.83756345177665,41.49626865671642,0.0
954,2024-06-05,2024-07-25,Work,Nigeria,Mumbai,Denied,50,6,2,1,41.93877551020408,41.49626865671642,0.0
955,2024-10-13,2024-11-28,Work,Japan,SaoPaulo,Denied,46,10,4,0,43.073170731707314,41.93832599118943,0.0
956,2024-08-11,2024-10-01,Business,Germany,Delhi,Denied,51,8,3,1,41.94634146341463,42.42922374429224,0.0
957,2024-05-26,2024-06-25,Student,Brazil,Tokyo,Certified,30,5,2,0,40.990338164251206,41.72289156626506,1.0
958,2024-08-19,2024-10-18,Student,Japan,Berlin,Denied,60,8,3,1,43.073170731707314,42.0548523206751,0.0
959,2024-12-20,2025-01-28,Work,Japan,Delhi,Certified,39,12,4,1,43.073170731707314,42.42922374429224,1.0
960,2024-05-30,2024-07-11,Work,Brazil,Tokyo,Certified,42,5,2,0,40.990338164251206,41.72289156626506,1.0
961,2024-02-26,2024-03-26,Student,Germany,Tokyo,Certified,29,2,1,0,41.94634146341463,41.72289156626506,1.0
962,2024-05-29,2024-06-30,Work,Brazil,Tokyo,Certified,32,5,2,0,40.990338164251206,41.72289156626506,1.0
963,2024-11-02,2024-12-22,Student,Japan,Berlin,Denied,50,11,4,0,43.073170731707314,42.0548523206751,0.0
964,2024-03-20,2024-04-30,Student,Brazil,Mumbai,Certified,41,3,1,0,40.990338164251206,41.49626865671642,1.0
965,2024-12-12,2025-02-01,Student,Nepal,Delhi,Denied,51,12,4,1,41.83756345177665,42.42922374429224,0.0
966,2024-08-02,2024-09-21,Business,India,Delhi,Denied,50,8,3,1,41.64736842105263,42.42922374429224,0.0
967,2024-08-07,2024-09-21,Work,Japan,Mumbai,Denied,45,8,3,1,43.073170731707314,41.49626865671642,0.0
968,2024-04-25,2024-06-17,Tourist,Nepal,Tokyo,Denied,53,4,2,0,41.83756345177665,41.72289156626506,0.0
969,2024-12-01,2025-01-11,Business,Germany,Delhi,Certified,41,12,4,1,41.94634146341463,42.42922374429224,1.0
970,2024-01-14,2024-02-13,Work,India,SaoPaulo,Certified,30,1,1,0,41.64736842105263,41.93832599118943,1.0
971,2024-04-19,2024-05-30,Tourist,Nigeria,Berlin,Certified,41,4,2,0,41.93877551020408,42.0548523206751,1.0
972,2024-06-01,2024-07-20,Work,Brazil,Mumbai,Denied,49,6,2,1,40.990338164251206,41.49626865671642,0.0
973,2024-06-23,2024-08-13,Work,Brazil,SaoPaulo,Denied,51,6,2,1,40.990338164251206,41.93832599118943,0.0
974,2024-06-22,2024-07-31,Business,Nepal,Delhi,Certified,39,6,2,1,41.83756345177665,42.42922374429224,1.0
975,2024-02-23,2024-03-27,Student,India,SaoPaulo,Certified,33,2,1,0,41.64736842105263,41.93832599118943,1.0
976,2024-03-23,2024-05-04,Work,Brazil,Mumbai,Certified,42,3,1,0,40.990338164251206,41.49626865671642,1.0
977,2024-02-04,2024-03-16,Student,Brazil,Mumbai,Certified,41,2,1,0,40.990338164251206,41.49626865671642,1.0
978,2024-07-27,2024-09-09,Student,Germany,Berlin,Certified,44,7,3,1,41.94634146341463,42.0548523206751,1.0
979,2024-05-08,2024-06-14,Work,Brazil,SaoPaulo,Certified,37,5,2,0,40.990338164251206,41.93832599118943,1.0
980,2024-07-25,2024-08-29,Business,Nepal,Mumbai,Certified,35,7,3,1,41.83756345177665,41.49626865671642,1.0
981,2024-08-03,2024-09-27,Business,Nepal,SaoPaulo,Denied,55,8,3,1,41.83756345177665,41.93832599118943,0.0
982,2024-09-13,2024-11-08,Business,Nigeria,Mumbai,Denied,56,9,3,1,41.93877551020408,41.49626865671642,0.0
983,2024-07-18,2024-08-27,Work,Brazil,Mumbai,Certified,40,7,3,1,40.990338164251206,41.49626865671642,1.0
984,2024-08-24,2024-10-08,Work,Japan,Tokyo,Denied,45,8,3,1,43.073170731707314,41.72289156626506,0.0
985,2024-08-02,2024-09-14,Student,Brazil,Tokyo,Certified,43,8,3,1,40.990338164251206,41.72289156626506,1.0
986,2024-08-26,2024-10-07,Business,Nigeria,Mumbai,Certified,42,8,3,1,41.93877551020408,41.49626865671642,1.0
987,2024-08-13,2024-09-18,Student,India,Delhi,Certified,36,8,3,1,41.64736842105263,42.42922374429224,1.0
988,2024-04-25,2024-05-24,Student,Nepal,Mumbai,Certified,29,4,2,0,41.83756345177665,41.49626865671642,1.0
989,2024-03-30,2024-05-03,Business,Japan,Berlin,Certified,34,3,1,0,43.073170731707314,42.0548523206751,1.0
990,2024-10-14,2024-11-10,Work,Brazil,Delhi,Certified,27,10,4,0,40.990338164251206,42.42922374429224,1.0
991,2024-05-05,2024-06-10,Student,Brazil,Delhi,Certified,36,5,2,0,40.990338164251206,42.42922374429224,1.0
992,2024-07-19,2024-09-06,Business,Nigeria,SaoPaulo,Denied,49,7,3,1,41.93877551020408,41.93832599118943,0.0
993,2024-03-12,2024-04-09,Business,India,Delhi,Certified,28,3,1,0,41.64736842105263,42.42922374429224,1.0
994,2024-06-06,2024-07-25,Student,Nigeria,Berlin,Denied,49,6,2,1,41.93877551020408,42.0548523206751,0.0
995,2024-07-12,2024-08-24,Work,Brazil,Tokyo,Certified,43,7,3,1,40.990338164251206,41.72289156626506,1.0
996,2024-08-16,2024-10-08,Student,India,Mumbai,Denied,53,8,3,1,41.64736842105263,41.49626865671642,0.0
997,2024-07-11,2024-08-29,Work,Brazil,Berlin,Denied,49,7,3,1,40.990338164251206,42.0548523206751,0.0
998,2024-05-11,2024-06-07,Business,Brazil,Delhi,Certified,27,5,2,0,40.990338164251206,42.42922374429224,1.0
999,2024-12-17,2025-01-30,Work,Nepal,Tokyo,Certified,44,12,4,1,41.83756345177665,41.72289156626506,1.0
1000,2024-07-06,2024-08-15,Business,Nigeria,Tokyo,Certified,40,7,3,1,41.93877551020408,41.72289156626506,1.0
1001,2024-10-22,2024-12-01,Work,Germany,SaoPaulo,Certified,40,10,4,0,41.94634146341463,41.93832599118943,1.0
1002,2024-09-25,2024-10-28,Business,Nepal,SaoPaulo,Certified,33,9,3,1,41.83756345177665,41.93832599118943,1.0
1003,2024-07-22,2024-09-06,Student,Japan,Mumbai,Denied,46,7,3,1,43.073170731707314,41.49626865671642,0.0
1004,2024-11-19,2025-01-04,Student,Nigeria,Delhi,Denied,46,11,4,0,41.93877551020408,42.42922374429224,0.0
1005,2024-02-16,2024-03-28,Student,Germany,Mumbai,Certified,41,2,1,0,41.94634146341463,41.49626865671642,1.0
1006,2024-12-02,2025-01-18,Business,India,Delhi,Denied,47,12,4,1,41.64736842105263,42.42922374429224,0.0
1007,2024-11-06,2024-12-08,Work,Germany,Berlin,Certified,32,11,4,0,41.94634146341463,42.0548523206751,1.0
1008,2024-07-02,2024-08-22,Tourist,Brazil,Delhi,Denied,51,7,3,1,40.990338164251206,42.42922374429224,0.0
1009,2024-09-24,2024-10-30,Tourist,Germany,SaoPaulo,Certified,36,9,3,1,41.94634146341463,41.93832599118943,1.0
1010,2024-07-08,2024-08-13,Work,Germany,Tokyo,Certified,36,7,3,1,41.94634146341463,41.72289156626506,1.0
1011,2024-04-08,2024-05-19,Business,Nepal,Mumbai,Certified,41,4,2,0,41.83756345177665,41.49626865671642,1.0
1012,2024-10-18,2024-11-19,Student,Nepal,SaoPaulo,Certified,32,10,4,0,41.83756345177665,41.93832599118943,1.0
1013,2024-03-30,2024-05-01,Work,India,Tokyo,Certified,32,3,1,0,41.64736842105263,41.72289156626506,1.0
1014,2024-04-24,2024-05-28,Business,Nigeria,Berlin,Certified,34,4,2,0,41.93877551020408,42.0548523206751,1.0
1015,2024-07-08,2024-08-19,Work,Germany,Delhi,Certified,42,7,3,1,41.94634146341463,42.42922374429224,1.0
1016,2024-11-01,2024-12-16,Business,Brazil,Mumbai,Denied,45,11,4,0,40.990338164251206,41.49626865671642,0.0
1017,2024-05-20,2024-06-29,Work,India,Berlin,Certified,40,5,2,0,41.64736842105263,42.0548523206751,1.0
1018,2024-06-29,2024-08-23,Work,Nepal,Tokyo,Denied,55,6,2,1,41.83756345177665,41.72289156626506,0.0
1019,2024-01-16,2024-02-27,Business,Brazil,Mumbai,Certified,42,1,1,0,40.990338164251206,41.49626865671642,1.0
1020,2024-02-12,2024-03-20,Work,Japan,Tokyo,Certified,37,2,1,0,43.073170731707314,41.72289156626506,1.0
1021,2024-01-21,2024-02-28,Tourist,India,Mumbai,Certified,38,1,1,0,41.64736842105263,41.49626865671642,1.0
1022,2024-01-27,2024-03-20,Student,Brazil,Mumbai,Denied,53,1,1,0,40.990338164251206,41.49626865671642,0.0
1023,2024-11-13,2024-12-19,Tourist,Nigeria,Berlin,Certified,36,11,4,0,41.93877551020408,42.0548523206751,1.0
1024,2024-11-03,2024-12-06,Work,Nepal,Delhi,Certified,33,11,4,0,41.83756345177665,42.42922374429224,1.0
1025,2024-10-26,2024-12-10,Tourist,Japan,Berlin,Denied,45,10,4,0,43.073170731707314,42.0548523206751,0.0
1026,2024-01-21,2024-03-14,Work,Japan,Mumbai,Denied,53,1,1,0,43.073170731707314,41.49626865671642,0.0
1027,2024-01-29,2024-02-24,Student,Brazil,Mumbai,Certified,26,1,1,0,40.990338164251206,41.49626865671642,1.0
1028,2024-04-12,2024-05-16,Tourist,Germany,Tokyo,Certified,34,4,2,0,41.94634146341463,41.72289156626506,1.0
1029,2024-07-25,2024-09-24,Tourist,Germany,Mumbai,Denied,61,7,3,1,41.94634146341463,41.49626865671642,0.0
1030,2024-05-01,2024-06-14,Work,Germany,Tokyo,Certified,44,5,2,0,41.94634146341463,41.72289156626506,1.0
1031,2024-06-26,2024-08-17,Tourist,Nepal,Tokyo,Denied,52,6,2,1,41.83756345177665,41.72289156626506,0.0
1032,2024-03-04,2024-04-10,Business,India,Tokyo,Certified,37,3,1,0,41.64736842105263,41.72289156626506,1.0
1033,2024-09-23,2024-11-08,Business,Brazil,Mumbai,Denied,46,9,3,1,40.990338164251206,41.49626865671642,0.0
1034,2024-04-24,2024-06-03,Work,India,SaoPaulo,Certified,40,4,2,0,41.64736842105263,41.93832599118943,1.0
1035,2024-01-25,2024-03-05,Tourist,Nepal,Mumbai,Certified,40,1,1,0,41.83756345177665,41.49626865671642,1.0
1036,2024-09-28,2024-11-08,Business,Nigeria,Mumbai,Certified,41,9,3,1,41.93877551020408,41.49626865671642,1.0
1037,2024-11-25,2024-12-31,Work,Nigeria,SaoPaulo,Certified,36,11,4,0,41.93877551020408,41.93832599118943,1.0
1038,2024-01-06,2024-02-05,Student,Nepal,Mumbai,Certified,30,1,1,0,41.83756345177665,41.49626865671642,1.0
1039,2024-06-08,2024-07-24,Tourist,India,Tokyo,Denied,46,6,2,1,41.64736842105263,41.72289156626506,0.0
1040,2024-10-28,2024-12-18,Work,Nepal,Delhi,Denied,51,10,4,0,41.83756345177665,42.42922374429224,0.0
1041,2024-09-14,2024-10-22,Business,Brazil,Tokyo,Certified,38,9,3,1,40.990338164251206,41.72289156626506,1.0
1042,2024-11-08,2024-12-16,Tourist,Germany,SaoPaulo,Certified,38,11,4,0,41.94634146341463,41.93832599118943,1.0
1043,2024-05-31,2024-07-04,Tourist,Brazil,Tokyo,Certified,34,5,2,0,40.990338164251206,41.72289156626506,1.0
1044,2024-05-15,2024-06-24,Student,Nepal,Berlin,Certified,40,5,2,0,41.83756345177665,42.0548523206751,1.0
1045,2024-09-15,2024-10-31,Work,Nigeria,SaoPaulo,Denied,46,9,3,1,41.93877551020408,41.93832599118943,0.0
1046,2024-02-26,2024-04-09,Student,India,Mumbai,Certified,43,2,1,0,41.64736842105263,41.49626865671642,1.0
1047,2024-03-28,2024-05-15,Student,Nepal,Mumbai,Denied,48,3,1,0,41.83756345177665,41.49626865671642,0.0
1048,2024-08-07,2024-09-20,Student,India,Delhi,Certified,44,8,3,1,41.64736842105263,42.42922374429224,1.0
1049,2024-08-31,2024-10-22,Tourist,Nigeria,Tokyo,Denied,52,8,3,1,41.93877551020408,41.72289156626506,0.0
1050,2024-02-13,2024-03-10,Tourist,Brazil,Tokyo,Certified,26,2,1,0,40.990338164251206,41.72289156626506,1.0
1051,2024-07-04,2024-09-01,Tourist,Nigeria,Tokyo,Denied,59,7,3,1,41.93877551020408,41.72289156626506,0.0
1052,2024-05-13,2024-06-23,Work,Nigeria,Tokyo,Certified,41,5,2,0,41.93877551020408,41.72289156626506,1.0
1053,2024-07-02,2024-08-16,Business,Brazil,Delhi,Denied,45,7,3,1,40.990338164251206,42.42922374429224,0.0
1054,2024-12-15,2025-01-16,Student,Japan,Tokyo,Certified,32,12,4,1,43.073170731707314,41.72289156626506,1.0
1055,2024-01-28,2024-03-07,Tourist,Japan,Tokyo,Certified,39,1,1,0,43.073170731707314,41.72289156626506,1.0
1056,2024-12-29,2025-02-08,Student,India,Mumbai,Certified,41,12,4,1,41.64736842105263,41.49626865671642,1.0
1057,2024-06-13,2024-07-30,Business,Japan,Berlin,Denied,47,6,2,1,43.073170731707314,42.0548523206751,0.0
1058,2024-10-08,2024-11-11,Tourist,Nepal,SaoPaulo,Certified,34,10,4,0,41.83756345177665,41.93832599118943,1.0
1059,2024-06-03,2024-07-29,Student,Nepal,Berlin,Denied,56,6,2,1,41.83756345177665,42.0548523206751,0.0
1060,2024-04-23,2024-05-23,Work,Nigeria,Tokyo,Certified,30,4,2,0,41.93877551020408,41.72289156626506,1.0
1061,2024-10-08,2024-11-18,Student,India,Berlin,Certified,41,10,4,0,41.64736842105263,42.0548523206751,1.0
1062,2024-09-07,2024-10-21,Student,Brazil,Tokyo,Certified,44,9,3,1,40.990338164251206,41.72289156626506,1.0
1063,2024-02-22,2024-04-02,Student,Nepal,Tokyo,Certified,40,2,1,0,41.83756345177665,41.72289156626506,1.0
1064,2024-09-14,2024-10-26,Student,Brazil,Tokyo,Certified,42,9,3,1,40.990338164251206,41.72289156626506,1.0
1065,2024-10-01,2024-11-10,Work,Germany,Tokyo,Certified,40,10,4,0,41.94634146341463,41.72289156626506,1.0
1066,2024-05-21,2024-06-23,Work,Japan,SaoPaulo,Certified,33,5,2,0,43.073170731707314,41.93832599118943,1.0
1067,2024-12-03,2025-01-17,Tourist,Nepal,Mumbai,Denied,45,12,4,1,41.83756345177665,41.49626865671642,0.0
1068,2024-08-21,2024-09-25,Tourist,Nigeria,SaoPaulo,Certified,35,8,3,1,41.93877551020408,41.93832599118943,1.0
1069,2024-05-01,2024-06-14,Student,Brazil,Tokyo,Certified,44,5,2,0,40.990338164251206,41.72289156626506,1.0
1070,2024-01-04,2024-02-11,Business,Brazil,Berlin,Certified,38,1,1,0,40.990338164251206,42.0548523206751,1.0
1071,2024-09-03,2024-10-29,Tourist,Nigeria,Mumbai,Denied,56,9,3,1,41.93877551020408,41.49626865671642,0.0
1072,2024-03-17,2024-04-24,Tourist,Japan,Berlin,Certified,38,3,1,0,43.073170731707314,42.0548523206751,1.0
1073,2024-10-03,2024-11-10,Work,Brazil,Tokyo,Certified,38,10,4,0,40.990338164251206,41.72289156626506,1.0
1074,2024-07-10,2024-08-23,Student,India,Mumbai,Certified,44,7,3,1,41.64736842105263,41.49626865671642,1.0
1075,2024-06-19,2024-08-20,Tourist,Japan,Mumbai,Denied,62,6,2,1,43.073170731707314,41.49626865671642,0.0
1076,2024-02-29,2024-04-08,Tourist,Japan,SaoPaulo,Certified,39,2,1,0,43.073170731707314,41.93832599118943,1.0
1077,2024-09-16,2024-11-02,Work,Nepal,Berlin,Denied,47,9,3,1,41.83756345177665,42.0548523206751,0.0
1078,2024-03-01,2024-04-07,Work,Nigeria,Tokyo,Certified,37,3,1,0,41.93877551020408,41.72289156626506,1.0
1079,2024-06-01,2024-07-16,Work,Japan,Delhi,Denied,45,6,2,1,43.073170731707314,42.42922374429224,0.0
1080,2024-11-01,2024-12-09,Student,Nigeria,Delhi,Certified,38,11,4,0,41.93877551020408,42.42922374429224,1.0
1081,2024-12-01,2025-01-02,Work,Brazil,SaoPaulo,Certified,32,12,4,1,40.990338164251206,41.93832599118943,1.0
1082,2024-12-27,2025-02-15,Business,Japan,Delhi,Denied,50,12,4,1,43.073170731707314,42.42922374429224,0.0
1083,2024-12-15,2025-01-30,Student,Germany,Tokyo,Denied,46,12,4,1,41.94634146341463,41.72289156626506,0.0
1084,2024-07-21,2024-09-26,Student,Nigeria,SaoPaulo,Denied,67,7,3,1,41.93877551020408,41.93832599118943,0.0
1085,2024-03-14,2024-04-09,Tourist,India,Berlin,Certified,26,3,1,0,41.64736842105263,42.0548523206751,1.0
1086,2024-11-02,2024-12-08,Work,Brazil,SaoPaulo,Certified,36,11,4,0,40.990338164251206,41.93832599118943,1.0
1087,2024-10-19,2024-12-09,Tourist,Germany,Berlin,Denied,51,10,4,0,41.94634146341463,42.0548523206751,0.0
1088,2024-12-27,2025-02-18,Tourist,Nepal,SaoPaulo,Denied,53,12,4,1,41.83756345177665,41.93832599118943,0.0
1089,2024-08-25,2024-10-04,Work,Nigeria,Mumbai,Certified,40,8,3,1,41.93877551020408,41.49626865671642,1.0
1090,2024-02-21,2024-04-01,Tourist,Nigeria,Berlin,Certified,40,2,1,0,41.93877551020408,42.0548523206751,1.0
1091,2024-07-02,2024-08-17,Business,India,Mumbai,Denied,46,7,3,1,41.64736842105263,41.49626865671642,0.0
1092,2024-06-12,2024-08-03,Student,Nigeria,Tokyo,Denied,52,6,2,1,41.93877551020408,41.72289156626506,0.0
1093,2024-11-03,2024-12-03,Student,Germany,Delhi,Certified,30,11,4,0,41.94634146341463,42.42922374429224,1.0
1094,2024-05-23,2024-07-04,Work,Nepal,SaoPaulo,Certified,42,5,2,0,41.83756345177665,41.93832599118943,1.0
1095,2024-04-29,2024-05-28,Work,Nigeria,Delhi,Certified,29,4,2,0,41.93877551020408,42.42922374429224,1.0
1096,2024-01-30,2024-03-11,Student,Germany,Mumbai,Certified,41,1,1,0,41.94634146341463,41.49626865671642,1.0
1097,2024-10-31,2024-12-13,Business,India,Berlin,Certified,43,10,4,0,41.64736842105263,42.0548523206751,1.0
1098,2024-10-02,2024-11-11,Business,Nigeria,Delhi,Certified,40,10,4,0,41.93877551020408,42.42922374429224,1.0
1099,2024-01-16,2024-02-14,Tourist,Nepal,Berlin,Certified,29,1,1,0,41.83756345177665,42.0548523206751,1.0
1100,2024-06-07,2024-08-02,Work,Brazil,SaoPaulo,Denied,56,6,2,1,40.990338164251206,41.93832599118943,0.0
1101,2024-06-24,2024-08-11,Student,Nigeria,SaoPaulo,Denied,48,6,2,1,41.93877551020408,41.93832599118943,0.0
1102,2024-06-20,2024-07-31,Business,India,Delhi,Certified,41,6,2,1,41.64736842105263,42.42922374429224,1.0
1103,2024-12-01,2025-01-11,Student,India,Berlin,Certified,41,12,4,1,41.64736842105263,42.0548523206751,1.0
1104,2024-02-24,2024-03-24,Student,Brazil,Berlin,Certified,29,2,1,0,40.990338164251206,42.0548523206751,1.0
1105,2024-04-21,2024-05-25,Work,Japan,Delhi,Certified,34,4,2,0,43.073170731707314,42.42922374429224,1.0
1106,2024-03-07,2024-04-17,Business,India,Tokyo,Certified,41,3,1,0,41.64736842105263,41.72289156626506,1.0
1107,2024-03-30,2024-05-13,Tourist,Germany,Berlin,Certified,44,3,1,0,41.94634146341463,42.0548523206751,1.0
1108,2024-11-27,2024-12-27,Work,India,Tokyo,Certified,30,11,4,0,41.64736842105263,41.72289156626506,1.0
1109,2024-12-09,2025-01-24,Student,Brazil,Mumbai,Denied,46,12,4,1,40.990338164251206,41.49626865671642,0.0
1110,2024-01-17,2024-02-26,Work,Brazil,Mumbai,Certified,40,1,1,0,40.990338164251206,41.49626865671642,1.0
1111,2024-08-18,2024-10-09,Work,Brazil,Tokyo,Denied,52,8,3,1,40.990338164251206,41.72289156626506,0.0
1112,2024-03-25,2024-05-05,Business,India,Tokyo,Certified,41,3,1,0,41.64736842105263,41.72289156626506,1.0
1113,2024-03-11,2024-04-23,Business,Germany,Delhi,Certified,43,3,1,0,41.94634146341463,42.42922374429224,1.0
1114,2024-04-16,2024-05-21,Work,Nepal,Mumbai,Certified,35,4,2,0,41.83756345177665,41.49626865671642,1.0
1115,2024-03-11,2024-04-16,Work,Germany,Berlin,Certified,36,3,1,0,41.94634146341463,42.0548523206751,1.0
1116,2024-06-27,2024-08-01,Business,Nigeria,SaoPaulo,Certified,35,6,2,1,41.93877551020408,41.93832599118943,1.0
1117,2024-12-29,2025-02-06,Tourist,Nigeria,Mumbai,Certified,39,12,4,1,41.93877551020408,41.49626865671642,1.0
1118,2024-08-02,2024-09-15,Work,Nepal,Mumbai,Certified,44,8,3,1,41.83756345177665,41.49626865671642,1.0
1119,2024-09-20,2024-11-05,Business,Nigeria,SaoPaulo,Denied,46,9,3,1,41.93877551020408,41.93832599118943,0.0
1120,2024-06-29,2024-08-11,Tourist,Japan,Tokyo,Certified,43,6,2,1,43.073170731707314,41.72289156626506,1.0
